,loan_amnt,term,int_rate,home_ownership,annual_inc,purpose,addr_state,bad_loan
1477,35000,36 months,18.75,RENT,88000.0,renewable_energy,CA,0
2236,35000,36 months,18.75,RENT,135000.0,home_improvement,CA,0
2216,35000,36 months,18.75,MORTGAGE,500000.0,debt_consolidation,CA,0
2215,35000,36 months,18.75,RENT,120000.0,debt_consolidation,CA,0
2288,35000,36 months,18.75,RENT,110000.0,credit_card,NH,1
2214,35000,36 months,18.75,RENT,94000.0,debt_consolidation,NY,0
2176,35000,60 months,18.75,RENT,109200.0,debt_consolidation,HI,1
2315,35000,36 months,18.75,MORTGAGE,123948.0,home_improvement,NV,0
2079,35000,36 months,18.75,MORTGAGE,175000.0,small_business,WA,1
2205,35000,36 months,18.75,MORTGAGE,91000.0,debt_consolidation,NY,1
1965,35000,36 months,18.75,RENT,85000.0,credit_card,WI,1
2322,35000,36 months,18.75,MORTGAGE,95000.0,home_improvement,VA,1
2198,35000,60 months,18.75,MORTGAGE,385000.0,debt_consolidation,MN,0
2195,35000,60 months,18.75,MORTGAGE,108420.0,medical,NY,1
2296,35000,36 months,18.75,MORTGAGE,92000.0,home_improvement,KS,0
2398,35000,36 months,18.75,RENT,250000.0,credit_card,VA,1
2126,35000,60 months,18.75,MORTGAGE,238000.0,credit_card,MD,0
2517,35000,36 months,18.75,RENT,150000.0,small_business,NY,1
2515,35000,36 months,18.75,MORTGAGE,100000.0,debt_consolidation,TX,1
1584,35000,60 months,18.75,MORTGAGE,165000.0,home_improvement,PA,0
1658,35000,36 months,18.75,MORTGAGE,95000.0,debt_consolidation,TX,0
1978,35000,36 months,18.75,RENT,110000.0,small_business,FL,0
2227,35000,60 months,18.75,OWN,343000.0,other,NY,0
2421,35000,60 months,18.75,MORTGAGE,130000.0,other,CA,0
2235,35000,36 months,18.75,RENT,122000.0,debt_consolidation,CA,0
2380,35000,60 months,18.75,MORTGAGE,100000.0,debt_consolidation,MO,0
2382,35000,36 months,18.75,RENT,155000.0,debt_consolidation,CA,0
2144,35000,60 months,18.75,MORTGAGE,116000.0,credit_card,NC,0
1831,35000,36 months,18.75,RENT,110000.0,credit_card,NJ,1
2485,35000,36 months,18.75,MORTGAGE,105000.0,debt_consolidation,GA,0
2148,35000,60 months,18.75,MORTGAGE,93800.0,debt_consolidation,OH,0
2495,35000,36 months,18.75,MORTGAGE,125000.0,debt_consolidation,WI,0
2497,35000,60 months,18.75,RENT,96000.0,debt_consolidation,CA,1
2160,35000,36 months,18.75,MORTGAGE,95000.0,debt_consolidation,CA,0
2143,35000,36 months,18.75,RENT,150000.0,credit_card,NY,0
360,35000,60 months,18.79,MORTGAGE,95000.0,home_improvement,OH,0
301,35000,60 months,18.79,OWN,66000.0,other,NY,0
337,35000,60 months,18.79,OWN,130000.0,debt_consolidation,CA,0
424,35000,60 months,18.79,MORTGAGE,92160.0,debt_consolidation,CA,0
235,35000,60 months,18.79,MORTGAGE,124500.0,other,NV,1
365,35000,60 months,18.79,RENT,124000.0,house,CA,0
421,35000,60 months,18.79,MORTGAGE,90000.0,debt_consolidation,NJ,0
369,35000,60 months,18.79,MORTGAGE,157124.0,home_improvement,MD,1
2636,35000,36 months,18.84,MORTGAGE,92000.0,debt_consolidation,IN,0
1118,35000,36 months,18.85,RENT,144000.0,debt_consolidation,OR,0
1283,35000,36 months,18.85,MORTGAGE,175000.0,home_improvement,CA,0
1011,35000,36 months,18.85,RENT,150000.0,debt_consolidation,AZ,1
1054,35000,36 months,18.85,RENT,250000.0,credit_card,NY,0
1052,35000,36 months,18.85,RENT,141000.0,debt_consolidation,WA,0
1314,35000,36 months,18.85,MORTGAGE,400000.0,debt_consolidation,CA,0
494,35000,60 months,18.99,MORTGAGE,101837.28,debt_consolidation,OH,1
518,35000,60 months,18.99,RENT,128000.0,debt_consolidation,NY,0
46,35000,36 months,19.03,RENT,200000.0,debt_consolidation,VA,0
29,35000,60 months,19.03,MORTGAGE,60000.0,credit_card,TX,1
55,35000,60 months,19.03,MORTGAGE,98500.0,debt_consolidation,VA,0
87,35000,60 months,19.03,MORTGAGE,85000.0,debt_consolidation,PA,1
97,35000,60 months,19.03,OWN,400000.0,debt_consolidation,NJ,0
71,35000,60 months,19.03,MORTGAGE,75000.0,debt_consolidation,AL,1
44,35000,60 months,19.03,MORTGAGE,150000.0,home_improvement,PA,0
125,35000,60 months,19.03,MORTGAGE,75000.0,debt_consolidation,UT,1
118,35000,60 months,19.03,MORTGAGE,125000.0,debt_consolidation,CA,0
13,35000,60 months,19.03,MORTGAGE,235000.0,credit_card,CA,1
183,35000,60 months,19.03,MORTGAGE,192000.0,home_improvement,CT,0
2426,35000,36 months,19.05,MORTGAGE,111000.0,debt_consolidation,OR,0
1840,35000,36 months,19.05,RENT,250000.0,medical,CA,1
2392,35000,36 months,19.05,MORTGAGE,140000.0,credit_card,TX,0
1533,35000,36 months,19.05,RENT,129000.0,credit_card,NY,0
2383,35000,36 months,19.05,MORTGAGE,165000.0,debt_consolidation,CT,1
2378,35000,36 months,19.05,MORTGAGE,103000.0,debt_consolidation,NJ,0
2262,35000,36 months,19.05,MORTGAGE,150000.0,debt_consolidation,WI,0
1371,35000,36 months,19.05,MORTGAGE,160000.0,debt_consolidation,TX,0
1704,35000,60 months,19.05,MORTGAGE,250000.0,credit_card,TX,0
1849,35000,36 months,19.05,RENT,123000.0,credit_card,VA,0
2293,35000,36 months,19.05,RENT,125000.0,debt_consolidation,MN,0
2310,35000,36 months,19.05,MORTGAGE,160000.0,home_improvement,TX,0
2349,35000,36 months,19.05,MORTGAGE,120000.0,debt_consolidation,WA,0
1697,35000,60 months,19.05,OWN,80000.0,debt_consolidation,FL,0
2326,35000,36 months,19.05,RENT,135000.0,debt_consolidation,PA,1
1399,35000,60 months,19.05,MORTGAGE,125000.0,credit_card,GA,0
2370,35000,36 months,19.05,MORTGAGE,155000.0,debt_consolidation,IL,0
1417,35000,60 months,19.05,MORTGAGE,94500.0,debt_consolidation,TX,1
1465,35000,36 months,19.05,RENT,135000.0,small_business,OH,0
1625,35000,36 months,19.05,RENT,112000.0,debt_consolidation,IL,0
2534,35000,36 months,19.05,MORTGAGE,110400.0,credit_card,WA,1
2012,35000,36 months,19.05,MORTGAGE,170000.0,small_business,GA,0
2225,35000,36 months,19.05,MORTGAGE,170000.0,debt_consolidation,FL,0
1602,35000,36 months,19.05,MORTGAGE,170000.0,debt_consolidation,FL,0
1913,35000,60 months,19.05,MORTGAGE,100000.0,debt_consolidation,VA,1
2117,35000,60 months,19.05,MORTGAGE,110000.0,credit_card,CA,0
2192,35000,36 months,19.05,MORTGAGE,290000.0,debt_consolidation,NY,0
2189,35000,36 months,19.05,MORTGAGE,145000.0,credit_card,CO,0
2030,35000,36 months,19.05,MORTGAGE,120000.0,medical,TX,0
2084,35000,60 months,19.05,MORTGAGE,108000.0,debt_consolidation,TX,0
2135,35000,36 months,19.05,MORTGAGE,180300.0,debt_consolidation,CA,0
2096,35000,36 months,19.05,MORTGAGE,200000.0,small_business,TX,1
1577,35000,36 months,19.05,MORTGAGE,180000.0,credit_card,CA,0
2134,35000,36 months,19.05,MORTGAGE,279000.0,debt_consolidation,GA,0
2316,35000,36 months,19.05,MORTGAGE,140000.0,home_improvement,NY,0
1898,35000,60 months,19.05,MORTGAGE,106000.0,credit_card,MD,0
1948,35000,36 months,19.05,MORTGAGE,165000.0,debt_consolidation,AZ,0
994,35000,36 months,19.2,MORTGAGE,118260.0,small_business,NJ,1
971,35000,36 months,19.2,OWN,102000.0,debt_consolidation,TX,0
756,35000,36 months,19.2,OWN,250000.0,home_improvement,NM,0
640,35000,36 months,19.2,MORTGAGE,219000.0,debt_consolidation,TX,0
764,35000,60 months,19.2,MORTGAGE,140000.0,credit_card,AZ,1
831,35000,36 months,19.2,OWN,90000.0,debt_consolidation,CT,0
816,35000,60 months,19.2,MORTGAGE,107000.0,debt_consolidation,MD,1
820,35000,60 months,19.2,OWN,175695.0,debt_consolidation,AL,1
901,35000,36 months,19.2,RENT,95000.0,small_business,NY,0
739,35000,60 months,19.2,MORTGAGE,95000.0,debt_consolidation,FL,0
713,35000,60 months,19.2,MORTGAGE,99000.0,debt_consolidation,OH,1
846,35000,60 months,19.2,MORTGAGE,250000.0,debt_consolidation,NY,0
694,35000,60 months,19.2,MORTGAGE,109000.0,debt_consolidation,CO,1
691,35000,36 months,19.2,MORTGAGE,113000.0,debt_consolidation,NY,0
798,35000,60 months,19.2,OWN,100000.0,debt_consolidation,FL,1
819,35000,36 months,19.2,MORTGAGE,280000.0,debt_consolidation,CA,0
849,35000,36 months,19.2,MORTGAGE,174000.0,debt_consolidation,WA,0
760,35000,60 months,19.2,MORTGAGE,102000.0,debt_consolidation,CA,1
2559,35000,36 months,19.22,MORTGAGE,112000.0,debt_consolidation,MD,1
2580,35000,36 months,19.22,MORTGAGE,175500.0,debt_consolidation,TX,0
2553,35000,36 months,19.22,MORTGAGE,150000.0,debt_consolidation,GA,1
602,35000,36 months,19.22,MORTGAGE,172000.0,debt_consolidation,MI,0
580,35000,60 months,19.22,MORTGAGE,95000.0,home_improvement,TX,0
624,35000,60 months,19.22,RENT,120000.0,debt_consolidation,CA,0
2592,35000,60 months,19.22,MORTGAGE,90000.0,debt_consolidation,TX,0
535,35000,36 months,19.22,RENT,110000.0,debt_consolidation,NY,0
2693,35000,60 months,19.24,OWN,240000.0,home_improvement,TX,0
2726,35000,36 months,19.24,OWN,108000.0,home_improvement,MS,0
2731,35000,60 months,19.24,RENT,135000.0,debt_consolidation,CA,0
430,35000,60 months,19.29,MORTGAGE,65000.0,debt_consolidation,GA,1
319,35000,60 months,19.29,RENT,150000.0,debt_consolidation,NJ,0
253,35000,60 months,19.29,MORTGAGE,120000.0,major_purchase,NJ,0
328,35000,36 months,19.29,RENT,85000.0,debt_consolidation,NY,1
352,35000,60 months,19.29,RENT,100000.0,debt_consolidation,VA,0
413,35000,60 months,19.29,MORTGAGE,108000.0,debt_consolidation,OH,0
404,35000,60 months,19.29,MORTGAGE,135000.0,debt_consolidation,NC,0
341,35000,60 months,19.29,MORTGAGE,100000.0,small_business,WI,0
224,35000,36 months,19.29,MORTGAGE,125000.0,debt_consolidation,NY,0
383,35000,60 months,19.29,RENT,72800.0,debt_consolidation,CA,0
484,35000,60 months,19.36,RENT,87929.0,debt_consolidation,NY,1
454,35000,60 months,19.36,MORTGAGE,110000.0,major_purchase,AR,0
30,35000,60 months,19.42,MORTGAGE,220000.0,small_business,GA,0
17,35000,60 months,19.42,MORTGAGE,70000.0,debt_consolidation,MN,1
201,35000,60 months,19.42,MORTGAGE,120000.0,debt_consolidation,UT,0
164,35000,60 months,19.42,RENT,250000.0,debt_consolidation,NY,0
107,35000,60 months,19.42,MORTGAGE,90000.0,debt_consolidation,CO,1
132,35000,60 months,19.42,RENT,290000.0,debt_consolidation,NY,0
1018,35000,36 months,19.52,MORTGAGE,140000.0,debt_consolidation,NC,0
815,35000,60 months,19.52,MORTGAGE,120000.0,credit_card,CA,0
1088,35000,60 months,19.52,MORTGAGE,95000.0,debt_consolidation,MD,0
1212,35000,60 months,19.52,MORTGAGE,89000.0,debt_consolidation,MN,0
882,35000,36 months,19.52,MORTGAGE,125000.0,credit_card,NC,0
2627,35000,60 months,19.52,OWN,120000.0,credit_card,NJ,0
658,35000,36 months,19.52,MORTGAGE,97000.0,debt_consolidation,NY,0
944,35000,60 months,19.52,MORTGAGE,85959.6,home_improvement,VA,0
717,35000,60 months,19.52,MORTGAGE,95000.0,debt_consolidation,NY,1
741,35000,36 months,19.52,MORTGAGE,172000.0,credit_card,OH,1
1320,35000,36 months,19.52,MORTGAGE,82000.0,debt_consolidation,IN,1
907,35000,36 months,19.52,OWN,225000.0,debt_consolidation,MA,0
1181,35000,36 months,19.52,MORTGAGE,150000.0,debt_consolidation,CA,1
911,35000,36 months,19.52,MORTGAGE,120000.0,debt_consolidation,CA,0
1153,35000,36 months,19.52,MORTGAGE,240000.0,credit_card,MD,0
2650,35000,36 months,19.52,RENT,110000.0,debt_consolidation,IL,0
989,35000,60 months,19.52,RENT,106000.0,credit_card,NY,0
1143,35000,36 months,19.52,OWN,85000.0,debt_consolidation,GA,0
708,35000,60 months,19.52,OWN,140000.0,credit_card,TN,0
671,35000,60 months,19.52,MORTGAGE,145000.0,debt_consolidation,MD,1
714,35000,60 months,19.52,MORTGAGE,103000.0,debt_consolidation,TX,1
844,35000,60 months,19.52,OWN,97000.0,debt_consolidation,CA,0
329,35000,60 months,19.69,MORTGAGE,75000.0,major_purchase,AZ,1
311,35000,60 months,19.69,RENT,75000.0,debt_consolidation,CA,0
330,35000,60 months,19.69,RENT,130000.0,debt_consolidation,NY,0
347,35000,60 months,19.69,MORTGAGE,135000.0,home_improvement,GA,1
339,35000,60 months,19.69,MORTGAGE,93000.0,debt_consolidation,AK,0
398,35000,60 months,19.69,MORTGAGE,72000.0,debt_consolidation,GA,1
293,35000,60 months,19.69,MORTGAGE,122000.0,debt_consolidation,NJ,0
298,35000,60 months,19.69,MORTGAGE,136750.0,small_business,KS,0
431,35000,36 months,19.69,MORTGAGE,270000.0,debt_consolidation,IL,0
1996,35000,60 months,19.72,MORTGAGE,270000.0,debt_consolidation,CA,0
1657,35000,60 months,19.72,MORTGAGE,132000.0,debt_consolidation,CA,0
2014,35000,60 months,19.72,MORTGAGE,100000.0,debt_consolidation,TX,1
1938,35000,60 months,19.72,MORTGAGE,170000.0,debt_consolidation,NV,1
2068,35000,60 months,19.72,OWN,185000.0,debt_consolidation,CT,1
2292,35000,36 months,19.72,MORTGAGE,157500.0,debt_consolidation,NV,0
2025,35000,60 months,19.72,MORTGAGE,96000.0,credit_card,NY,0
1576,35000,60 months,19.72,MORTGAGE,98000.0,debt_consolidation,CA,0
1571,35000,60 months,19.72,MORTGAGE,152000.0,debt_consolidation,MN,0
2291,35000,36 months,19.72,MORTGAGE,130000.0,debt_consolidation,IL,1
1903,35000,60 months,19.72,RENT,388000.0,debt_consolidation,NC,0
1403,35000,60 months,19.72,MORTGAGE,169000.0,debt_consolidation,LA,0
1648,35000,60 months,19.72,MORTGAGE,142000.0,debt_consolidation,GA,0
1436,35000,60 months,19.72,MORTGAGE,175000.0,debt_consolidation,NY,0
2379,35000,36 months,19.72,MORTGAGE,180000.0,wedding,CA,0
1581,35000,60 months,19.72,MORTGAGE,77955.0,credit_card,MA,0
1598,35000,36 months,19.72,MORTGAGE,132600.0,small_business,PA,0
2259,35000,36 months,19.72,MORTGAGE,96000.0,debt_consolidation,NV,0
2309,35000,36 months,19.72,RENT,180000.0,credit_card,CT,1
2453,35000,36 months,19.72,MORTGAGE,105000.0,debt_consolidation,TX,0
1547,35000,60 months,19.72,MORTGAGE,87000.0,debt_consolidation,CA,1
1554,35000,60 months,19.72,MORTGAGE,92000.0,debt_consolidation,OH,1
2299,35000,36 months,19.72,RENT,90000.0,debt_consolidation,CA,0
1993,35000,60 months,19.72,MORTGAGE,80000.0,home_improvement,FL,1
1548,35000,60 months,19.72,MORTGAGE,92000.0,debt_consolidation,CA,1
1569,35000,60 months,19.72,RENT,250000.0,major_purchase,NY,0
1619,35000,60 months,19.72,MORTGAGE,100000.0,credit_card,FL,0
2395,35000,36 months,19.72,MORTGAGE,178700.0,home_improvement,TX,0
1632,35000,60 months,19.72,MORTGAGE,203000.0,home_improvement,FL,0
1990,35000,60 months,19.72,RENT,97500.0,credit_card,TX,1
2410,35000,36 months,19.72,MORTGAGE,145000.0,debt_consolidation,FL,0
2042,35000,60 months,19.72,MORTGAGE,120000.0,debt_consolidation,FL,0
1429,35000,36 months,19.72,OWN,78000.0,debt_consolidation,FL,1
2540,35000,36 months,19.72,MORTGAGE,104500.0,debt_consolidation,MN,0
2501,35000,36 months,19.72,MORTGAGE,116000.0,debt_consolidation,VA,0
1797,35000,60 months,19.72,MORTGAGE,300000.0,small_business,FL,0
2190,35000,36 months,19.72,MORTGAGE,100000.0,credit_card,VA,1
1786,35000,60 months,19.72,MORTGAGE,140000.0,debt_consolidation,CO,0
1460,35000,60 months,19.72,OWN,150000.0,debt_consolidation,NY,0
2207,35000,36 months,19.72,MORTGAGE,95000.0,credit_card,TX,1
1834,35000,60 months,19.72,MORTGAGE,90000.0,debt_consolidation,CA,0
1718,35000,60 months,19.72,MORTGAGE,80000.0,credit_card,OH,0
2095,35000,60 months,19.72,MORTGAGE,160000.0,credit_card,IL,0
1726,35000,60 months,19.72,MORTGAGE,118000.0,credit_card,TX,0
2273,35000,36 months,19.72,RENT,94700.0,debt_consolidation,CA,1
1467,35000,60 months,19.72,MORTGAGE,120000.0,debt_consolidation,MA,0
1876,35000,60 months,19.72,MORTGAGE,84000.0,debt_consolidation,IL,1
1777,35000,60 months,19.72,MORTGAGE,150000.0,debt_consolidation,IL,1
1508,35000,60 months,19.72,RENT,110000.0,debt_consolidation,OH,1
2186,35000,36 months,19.72,MORTGAGE,130000.0,debt_consolidation,NJ,0
1444,35000,60 months,19.72,MORTGAGE,300000.0,debt_consolidation,WA,0
1471,35000,60 months,19.72,MORTGAGE,163000.0,credit_card,DC,0
1863,35000,60 months,19.72,MORTGAGE,90000.0,debt_consolidation,AL,0
2131,35000,36 months,19.72,MORTGAGE,149857.0,debt_consolidation,IL,0
2499,35000,36 months,19.72,RENT,110000.0,credit_card,TX,0
1764,35000,60 months,19.72,MORTGAGE,113600.0,debt_consolidation,IL,0
2226,35000,36 months,19.72,RENT,130000.0,debt_consolidation,CA,0
1501,35000,60 months,19.72,RENT,112000.0,debt_consolidation,OH,1
1383,35000,36 months,19.72,RENT,126200.0,other,CA,0
1817,35000,60 months,19.72,MORTGAGE,164000.0,debt_consolidation,CA,1
2149,35000,36 months,19.72,MORTGAGE,94000.0,debt_consolidation,NC,0
1397,35000,60 months,19.72,RENT,134000.0,debt_consolidation,FL,0
1751,35000,60 months,19.72,MORTGAGE,100000.0,debt_consolidation,PA,0
1405,35000,60 months,19.72,MORTGAGE,175000.0,debt_consolidation,OK,0
2289,35000,36 months,19.72,RENT,130000.0,credit_card,GA,0
1860,35000,60 months,19.72,MORTGAGE,116000.0,house,NJ,0
2529,35000,36 months,19.72,MORTGAGE,132000.0,credit_card,TX,0
501,35000,60 months,19.74,MORTGAGE,150000.0,credit_card,AL,1
49,35000,60 months,19.91,MORTGAGE,110000.0,debt_consolidation,CO,0
16,35000,60 months,19.91,MORTGAGE,165000.0,other,UT,1
163,35000,60 months,19.91,MORTGAGE,65000.0,other,CT,0
83,35000,60 months,19.91,RENT,300000.0,debt_consolidation,FL,0
121,35000,60 months,19.91,MORTGAGE,75000.0,debt_consolidation,AL,1
42,35000,60 months,19.91,MORTGAGE,175000.0,home_improvement,CO,1
142,35000,60 months,19.91,MORTGAGE,69000.0,debt_consolidation,VA,1
51,35000,60 months,19.91,MORTGAGE,132500.0,debt_consolidation,OK,0
77,35000,60 months,19.91,RENT,70000.0,debt_consolidation,NY,0
614,35000,60 months,19.97,MORTGAGE,85000.0,debt_consolidation,IN,0
541,35000,60 months,19.97,RENT,141000.0,debt_consolidation,TX,1
556,35000,60 months,19.97,OWN,156000.0,debt_consolidation,CA,1
615,35000,60 months,19.97,MORTGAGE,80000.0,debt_consolidation,OH,0
589,35000,60 months,19.97,RENT,120000.0,debt_consolidation,PA,1
599,35000,60 months,19.97,MORTGAGE,175000.0,other,MA,1
569,35000,60 months,19.97,RENT,120000.0,debt_consolidation,TX,0
623,35000,60 months,19.97,RENT,110000.0,debt_consolidation,CA,1
2549,35000,36 months,19.99,MORTGAGE,148000.0,debt_consolidation,NY,0
2716,35000,60 months,19.99,MORTGAGE,155000.0,debt_consolidation,IN,0
439,35000,36 months,20.11,OWN,80000.0,debt_consolidation,CA,1
867,35000,60 months,20.2,MORTGAGE,117000.0,debt_consolidation,NY,0
912,35000,60 months,20.2,MORTGAGE,95000.0,debt_consolidation,FL,0
693,35000,36 months,20.2,RENT,100000.0,credit_card,MI,1
889,35000,60 months,20.2,MORTGAGE,98000.0,debt_consolidation,CA,0
698,35000,36 months,20.2,MORTGAGE,163000.0,debt_consolidation,VA,0
875,35000,36 months,20.2,RENT,78000.0,credit_card,TX,0
700,35000,60 months,20.2,MORTGAGE,110000.0,debt_consolidation,AL,0
797,35000,60 months,20.2,MORTGAGE,86000.0,debt_consolidation,UT,1
927,35000,60 months,20.2,MORTGAGE,140000.0,debt_consolidation,VA,0
790,35000,36 months,20.2,MORTGAGE,150000.0,small_business,DE,0
839,35000,36 months,20.2,RENT,200000.0,debt_consolidation,NV,1
688,35000,60 months,20.2,MORTGAGE,185000.0,other,CA,0
862,35000,60 months,20.2,MORTGAGE,129000.0,debt_consolidation,VA,0
755,35000,60 months,20.2,MORTGAGE,100000.0,debt_consolidation,PA,1
962,35000,60 months,20.2,OWN,130000.0,credit_card,FL,0
943,35000,60 months,20.2,MORTGAGE,97936.0,debt_consolidation,MD,1
965,35000,36 months,20.2,OWN,85000.0,home_improvement,FL,0
721,35000,60 months,20.2,MORTGAGE,170000.0,credit_card,NY,0
744,35000,36 months,20.2,MORTGAGE,160000.0,credit_card,OH,0
967,35000,60 months,20.2,MORTGAGE,110000.0,home_improvement,CA,0
716,35000,60 months,20.2,MORTGAGE,90000.0,major_purchase,FL,0
976,35000,60 months,20.2,RENT,83000.0,debt_consolidation,NY,0
720,35000,60 months,20.2,MORTGAGE,100000.0,debt_consolidation,UT,1
856,35000,60 months,20.2,RENT,150000.0,credit_card,CA,0
296,35000,60 months,20.25,RENT,81000.0,debt_consolidation,MD,1
387,35000,60 months,20.25,MORTGAGE,86400.0,debt_consolidation,NV,0
218,35000,60 months,20.25,RENT,150000.0,house,NY,1
268,35000,60 months,20.25,RENT,92000.0,other,DC,1
270,35000,60 months,20.25,MORTGAGE,200000.0,debt_consolidation,IL,0
407,35000,60 months,20.25,OWN,110000.0,small_business,UT,1
336,35000,36 months,20.25,RENT,120366.05,debt_consolidation,NC,1
397,35000,60 months,20.25,MORTGAGE,123000.0,credit_card,CA,0
241,35000,60 months,20.25,MORTGAGE,275000.0,debt_consolidation,MD,0
366,35000,60 months,20.25,RENT,88000.0,debt_consolidation,NY,1
103,35000,60 months,20.3,MORTGAGE,136000.0,home_improvement,CA,0
7,35000,60 months,20.3,OWN,85000.0,debt_consolidation,FL,1
53,35000,60 months,20.3,RENT,75000.0,debt_consolidation,NJ,1
209,35000,60 months,20.3,MORTGAGE,543000.0,home_improvement,AZ,0
9,35000,60 months,20.3,MORTGAGE,100000.0,wedding,NJ,0
173,35000,60 months,20.3,MORTGAGE,130000.0,other,MI,1
81,35000,60 months,20.3,RENT,82000.0,small_business,FL,1
122,35000,60 months,20.3,MORTGAGE,130000.0,debt_consolidation,FL,1
153,35000,60 months,20.3,MORTGAGE,81600.0,debt_consolidation,PA,1
68,35000,60 months,20.3,MORTGAGE,191000.0,house,LA,1
1247,35000,36 months,20.31,RENT,150000.0,debt_consolidation,IL,1
1172,35000,36 months,20.31,MORTGAGE,160000.0,debt_consolidation,VA,0
1175,35000,60 months,20.31,MORTGAGE,155500.0,debt_consolidation,VA,0
1192,35000,60 months,20.31,MORTGAGE,88000.0,debt_consolidation,NY,1
1322,35000,36 months,20.31,RENT,130000.0,debt_consolidation,CA,0
1296,35000,36 months,20.31,MORTGAGE,115000.0,debt_consolidation,NJ,0
1121,35000,60 months,20.31,MORTGAGE,85000.0,debt_consolidation,FL,0
1251,35000,36 months,20.31,RENT,120000.0,other,CA,1
1082,35000,36 months,20.31,RENT,92000.0,debt_consolidation,CA,0
1156,35000,36 months,20.31,RENT,120000.0,debt_consolidation,OH,1
1260,35000,36 months,20.31,RENT,96000.0,small_business,NJ,1
1146,35000,60 months,20.31,MORTGAGE,123000.0,debt_consolidation,CA,0
1072,35000,60 months,20.31,MORTGAGE,155000.0,debt_consolidation,VA,0
1202,35000,60 months,20.31,OWN,100000.0,debt_consolidation,CA,0
1028,35000,60 months,20.31,MORTGAGE,85000.0,debt_consolidation,NY,0
1222,35000,36 months,20.31,MORTGAGE,327000.0,debt_consolidation,TN,0
1346,35000,60 months,20.31,MORTGAGE,312000.0,home_improvement,MN,0
1056,35000,60 months,20.31,MORTGAGE,120000.0,credit_card,LA,1
1197,35000,36 months,20.31,MORTGAGE,93152.8,debt_consolidation,CA,1
1191,35000,60 months,20.31,MORTGAGE,100000.0,credit_card,IL,1
493,35000,60 months,20.48,OWN,125000.0,small_business,PA,1
489,35000,60 months,20.48,MORTGAGE,105000.0,home_improvement,TX,0
519,35000,60 months,20.48,MORTGAGE,250000.0,credit_card,NC,0
1848,35000,60 months,20.49,RENT,110000.0,debt_consolidation,TX,1
2466,35000,36 months,20.49,RENT,103776.0,debt_consolidation,MD,0
2446,35000,36 months,20.49,RENT,93000.0,small_business,CO,0
2125,35000,36 months,20.49,RENT,123000.0,credit_card,IL,0
1791,35000,36 months,20.49,MORTGAGE,125000.0,small_business,PA,1
2127,35000,60 months,20.49,MORTGAGE,150000.0,credit_card,CT,0
2245,35000,60 months,20.49,MORTGAGE,85000.0,debt_consolidation,CA,0
2492,35000,60 months,20.49,RENT,130000.0,debt_consolidation,NY,1
2238,35000,36 months,20.49,RENT,85000.0,credit_card,NY,0
1404,35000,60 months,20.49,MORTGAGE,115000.0,debt_consolidation,KY,0
1759,35000,60 months,20.49,MORTGAGE,180000.0,home_improvement,MT,1
2631,35000,60 months,20.49,RENT,105000.0,debt_consolidation,TX,0
1486,35000,60 months,20.49,RENT,144000.0,debt_consolidation,TX,0
2247,35000,36 months,20.49,RENT,150000.0,debt_consolidation,TX,0
1483,35000,36 months,20.49,MORTGAGE,145000.0,debt_consolidation,NJ,0
2500,35000,36 months,20.49,MORTGAGE,110000.0,debt_consolidation,MD,0
1393,35000,60 months,20.49,MORTGAGE,110000.0,debt_consolidation,MI,1
1506,35000,36 months,20.49,MORTGAGE,105968.0,debt_consolidation,UT,1
1808,35000,60 months,20.49,RENT,280000.0,credit_card,NY,0
1476,35000,36 months,20.49,RENT,85000.0,debt_consolidation,NY,1
1469,35000,60 months,20.49,RENT,79000.0,debt_consolidation,NY,1
1798,35000,60 months,20.49,MORTGAGE,80000.0,credit_card,CA,0
2173,35000,60 months,20.49,MORTGAGE,225000.0,debt_consolidation,TX,0
1858,35000,36 months,20.49,MORTGAGE,90000.0,small_business,IN,1
2284,35000,60 months,20.49,MORTGAGE,140000.0,house,NY,0
1815,35000,60 months,20.49,MORTGAGE,98000.0,debt_consolidation,AZ,0
1534,35000,60 months,20.49,MORTGAGE,200000.0,debt_consolidation,NC,0
1713,35000,60 months,20.49,MORTGAGE,109373.0,debt_consolidation,TX,0
1728,35000,60 months,20.49,MORTGAGE,115000.0,debt_consolidation,CA,0
2481,35000,60 months,20.49,MORTGAGE,150000.0,credit_card,NJ,1
2276,35000,36 months,20.49,MORTGAGE,200000.0,debt_consolidation,MI,1
1527,35000,60 months,20.49,MORTGAGE,89000.0,debt_consolidation,CA,1
1722,35000,60 months,20.49,RENT,200000.0,credit_card,FL,1
2102,35000,60 months,20.49,MORTGAGE,125000.0,debt_consolidation,PA,1
2089,35000,60 months,20.49,MORTGAGE,85000.0,credit_card,NY,0
2514,35000,36 months,20.49,RENT,92000.0,debt_consolidation,CA,0
1867,35000,60 months,20.49,MORTGAGE,155000.0,debt_consolidation,MD,0
2628,35000,60 months,20.49,RENT,75000.0,debt_consolidation,CA,0
2266,35000,36 months,20.49,MORTGAGE,210000.0,credit_card,GA,0
1991,35000,60 months,20.49,MORTGAGE,125000.0,debt_consolidation,TX,0
2413,35000,60 months,20.49,MORTGAGE,110000.0,debt_consolidation,FL,0
2377,35000,60 months,20.49,MORTGAGE,845000.0,home_improvement,NY,0
2374,35000,60 months,20.49,MORTGAGE,123000.0,credit_card,NJ,0
